job_title,years_experience,education_level,location,company_size,industry,performance_rating,certifications,salary
Product Manager,0,Master,Chicago,Startup,Technology,3.819131174718699,0,98646
UX Designer,2,PhD,Austin,Small,Finance,1.8069771070100815,1,63166
Business Analyst,1,High School,Remote,Startup,Finance,2.40265575705164,5,30602
Business Analyst,0,Bachelor,Atlanta,Small,Manufacturing,1.057456099176043,5,30000
Software Engineer,12,Bachelor,Remote,Small,Retail,3.1206900793466437,1,121028
Marketing Manager,30,Bachelor,Seattle,Large,Retail,2.1237656088287546,5,139595
Marketing Manager,0,Bachelor,Los Angeles,Large,Healthcare,1.0474636667650938,0,30121
Software Engineer,0,PhD,Seattle,Medium,Retail,2.698820025968434,5,142405
DevOps Engineer,1,PhD,Austin,Small,Healthcare,4.707478846712994,3,188214
Product Manager,9,High School,Remote,Medium,Manufacturing,4.693604662648495,3,132680
Sales Representative,1,Master,New York,Large,Finance,2.488411414602964,4,75998
HR Manager,0,High School,Atlanta,Startup,Finance,2.7967115262755957,5,44549
Operations Manager,0,Master,New York,Large,Manufacturing,1.9707258538923988,3,93967
HR Manager,2,Bachelor,New York,Large,Manufacturing,1.2732311108963748,0,44394
Product Manager,13,Bachelor,New York,Large,Retail,3.775706731149008,2,246765
HR Manager,1,Bachelor,Chicago,Startup,Finance,4.200210827265725,0,75763
Software Engineer,2,Bachelor,Los Angeles,Large,Technology,4.520418565441306,1,170906
Marketing Manager,0,PhD,Los Angeles,Small,Manufacturing,4.74114916453189,5,154379
HR Manager,3,High School,Remote,Small,Finance,4.663853463617063,4,77949
Finance Analyst,5,Master,New York,Large,Finance,1.1095336964704048,4,56524
Business Analyst,1,Master,Boston,Medium,Healthcare,4.912379633118592,2,155030
Business Analyst,1,PhD,Atlanta,Medium,Finance,2.5180080864522076,5,77384
UX Designer,9,Bachelor,Boston,Startup,Manufacturing,4.54443073935918,1,139687
Product Manager,0,High School,Seattle,Startup,Retail,2.7630408010085623,3,74614
DevOps Engineer,5,Bachelor,Remote,Small,Finance,2.6887620440999678,3,73486
Project Manager,2,PhD,Atlanta,Small,Technology,1.044762455824681,3,34088
Project Manager,1,Master,Austin,Large,Manufacturing,1.2097657895991274,0,40065
Finance Analyst,5,PhD,Remote,Medium,Retail,3.6851162601605507,3,135772
Software Engineer,8,Master,Seattle,Small,Retail,4.750562429706022,1,168944
Data Scientist,4,High School,Seattle,Medium,Manufacturing,1.8976010667727636,4,56998
Software Engineer,0,Master,Seattle,Startup,Retail,1.3756761175451997,0,41934
Business Analyst,3,High School,Boston,Startup,Technology,1.8554281319394774,3,37589
DevOps Engineer,3,Bachelor,Los Angeles,Large,Finance,1.8492793862593313,1,58921
DevOps Engineer,3,Bachelor,Atlanta,Large,Manufacturing,2.1725424140705307,2,71401
Finance Analyst,5,PhD,Austin,Small,Finance,1.3789738701786245,1,43436
UX Designer,0,High School,Denver,Medium,Finance,1.9421068478864845,4,42318
Product Manager,3,Bachelor,Denver,Small,Retail,4.685099337331453,1,112461
Sales Representative,4,High School,New York,Small,Manufacturing,4.560876949797483,1,91334
Marketing Manager,2,Bachelor,Chicago,Medium,Finance,2.2652173628836536,0,50050
Finance Analyst,5,Bachelor,Remote,Small,Healthcare,4.987573831420518,4,107597
DevOps Engineer,1,Master,Chicago,Large,Technology,2.1934124299262385,3,83209
Project Manager,1,PhD,Denver,Medium,Retail,3.8873192763133986,4,128239
Data Scientist,16,Master,Denver,Medium,Manufacturing,3.5760352882156368,2,139934
Operations Manager,2,High School,San Francisco,Small,Manufacturing,1.258216581786915,5,38960
DevOps Engineer,2,Bachelor,Austin,Medium,Retail,2.369187384018791,4,71194
UX Designer,4,PhD,San Francisco,Large,Finance,4.805998471175085,0,307940
UX Designer,17,Bachelor,New York,Large,Retail,1.20346773311782,3,62358
DevOps Engineer,20,Bachelor,San Francisco,Startup,Manufacturing,1.6995372998633043,4,89618
UX Designer,4,Master,Remote,Startup,Healthcare,4.8837831034828785,5,150200
Finance Analyst,0,High School,Boston,Startup,Finance,1.159171039397501,3,30000
DevOps Engineer,11,PhD,New York,Startup,Retail,2.786429393337868,0,134878
DevOps Engineer,4,PhD,Boston,Small,Manufacturing,4.673404155853419,1,218134
Product Manager,2,PhD,New York,Startup,Manufacturing,4.7747151541719575,5,175704
Marketing Manager,8,High School,San Francisco,Startup,Manufacturing,4.917283566320393,2,105764
Data Scientist,2,PhD,Denver,Startup,Healthcare,2.9252850461161577,4,97314
UX Designer,0,High School,Boston,Startup,Finance,1.3459199513258646,3,30000
Product Manager,8,PhD,Atlanta,Small,Retail,4.090813126548932,4,151073
Business Analyst,3,Bachelor,New York,Startup,Finance,3.8359338883890253,0,92032
Business Analyst,2,High School,Chicago,Medium,Manufacturing,3.318453579079211,1,70023
Sales Representative,1,Master,Los Angeles,Large,Healthcare,4.552943486514214,0,117865
Sales Representative,4,PhD,Atlanta,Medium,Healthcare,4.646280355947122,5,119058
HR Manager,1,Master,Atlanta,Small,Manufacturing,3.732977093014319,3,63116
Finance Analyst,1,High School,Seattle,Small,Finance,1.448399788824513,4,30000
Finance Analyst,5,Bachelor,Seattle,Small,Finance,1.3821006916544794,3,38366
Software Engineer,10,Master,Seattle,Large,Healthcare,2.6345190085850603,5,147449
Data Scientist,3,Master,Austin,Startup,Technology,2.1708023941786188,5,78742
Project Manager,7,Bachelor,Denver,Small,Healthcare,1.5319327376992797,0,41894
DevOps Engineer,7,Bachelor,Chicago,Startup,Healthcare,3.4447632847696017,4,90362
UX Designer,5,High School,Los Angeles,Small,Retail,3.7341192158541454,3,67632
Data Scientist,1,PhD,Remote,Large,Healthcare,3.791873052979834,4,175914
HR Manager,10,Master,Boston,Medium,Technology,1.7011090350828613,2,70033
Business Analyst,2,Master,Atlanta,Medium,Healthcare,2.223375228458639,0,54936
Business Analyst,0,High School,Austin,Large,Finance,1.796211614258794,0,34786
Software Engineer,1,PhD,Boston,Startup,Retail,3.405336924711924,2,135828
Product Manager,7,High School,Austin,Small,Retail,3.268325741367506,1,78388
Data Scientist,0,Master,San Francisco,Medium,Healthcare,3.013253748379633,5,153338
Product Manager,0,Master,Austin,Large,Retail,2.184226234202725,3,110765
Sales Representative,5,Bachelor,San Francisco,Startup,Retail,1.9482117071885274,1,50539
Business Analyst,11,Bachelor,San Francisco,Medium,Healthcare,4.561631329024287,4,192548
UX Designer,5,PhD,Remote,Large,Technology,1.1954158263715113,3,60505
HR Manager,1,Master,Los Angeles,Small,Healthcare,3.625593515553863,3,96060
DevOps Engineer,0,Master,Remote,Large,Finance,1.0783079241211144,5,49559
Project Manager,4,Bachelor,Austin,Startup,Manufacturing,1.775352510705206,3,38965
Business Analyst,0,High School,Denver,Medium,Technology,2.1579338754517985,2,42107
UX Designer,4,High School,San Francisco,Small,Healthcare,4.545943877044969,0,139599
Project Manager,1,Master,Los Angeles,Startup,Technology,1.5509397342906825,2,38994
Project Manager,11,Master,Austin,Large,Manufacturing,4.751226221658913,2,234606
Marketing Manager,3,PhD,Atlanta,Medium,Retail,4.261825216942389,2,130549
Finance Analyst,1,PhD,Los Angeles,Medium,Retail,3.716185696467167,1,122941
HR Manager,9,Bachelor,Atlanta,Startup,Manufacturing,2.646984584803077,2,53683
Data Scientist,1,Master,San Francisco,Small,Retail,4.621027508492449,0,193271
UX Designer,1,High School,Boston,Startup,Technology,3.1118201192354027,3,61244
Business Analyst,8,PhD,Chicago,Medium,Retail,2.4848301117592295,1,99066
Business Analyst,1,Bachelor,San Francisco,Medium,Manufacturing,3.3424959602584328,5,120236
Business Analyst,2,Bachelor,Seattle,Medium,Manufacturing,1.9290705974945466,2,58404
Operations Manager,2,High School,Seattle,Small,Manufacturing,2.0915127088760883,2,48510
Finance Analyst,0,PhD,Denver,Medium,Finance,4.677258032045637,3,136488
Finance Analyst,0,High School,Los Angeles,Medium,Technology,4.175707366111739,3,63353
Operations Manager,6,Bachelor,Chicago,Startup,Manufacturing,3.054002916684448,5,64519
Project Manager,5,Master,Atlanta,Medium,Technology,2.666269564927092,1,71139
Project Manager,1,High School,New York,Large,Finance,4.230279756032898,5,129770
Business Analyst,1,Bachelor,Seattle,Startup,Technology,3.282545333435973,5,71881
Software Engineer,14,Master,Chicago,Medium,Healthcare,2.660134934224045,0,125192
Software Engineer,21,Master,Denver,Startup,Finance,3.061795167982909,1,135011
Operations Manager,3,PhD,Austin,Startup,Finance,1.9308369754519434,3,63075
Marketing Manager,8,PhD,Chicago,Large,Retail,1.8078795308154003,0,70739
Sales Representative,6,Bachelor,Austin,Startup,Manufacturing,4.956363116063692,2,81994
Operations Manager,1,High School,Los Angeles,Startup,Finance,4.878367284612201,5,82050
Sales Representative,0,Master,Remote,Small,Technology,2.6833084360279713,2,51207
UX Designer,0,PhD,Austin,Medium,Healthcare,3.061046127279186,4,126796
Marketing Manager,9,PhD,Los Angeles,Small,Technology,4.308776551128595,3,147972
Project Manager,6,High School,San Francisco,Medium,Technology,3.9033426203339854,4,141090
HR Manager,5,PhD,Los Angeles,Startup,Healthcare,1.3981969339981544,1,34562
Project Manager,0,Bachelor,Atlanta,Medium,Retail,2.498444217124824,1,58233
Sales Representative,5,High School,Chicago,Startup,Manufacturing,2.0006049729257547,5,30000
Finance Analyst,7,Master,Boston,Medium,Finance,4.970520766717945,0,148012
UX Designer,9,Bachelor,Remote,Startup,Manufacturing,3.994806353728351,5,104331
Finance Analyst,0,Master,Austin,Medium,Retail,1.1910608365990538,3,33686
Marketing Manager,5,Master,Remote,Medium,Healthcare,4.600151866396546,0,117900
Project Manager,0,PhD,Chicago,Medium,Manufacturing,4.711833519195888,0,148768
Sales Representative,6,Bachelor,Chicago,Startup,Technology,2.3330759051467798,1,39060
Product Manager,5,Bachelor,Austin,Medium,Finance,3.5679110475655125,1,98259
Marketing Manager,0,High School,Denver,Startup,Finance,3.7281559693532964,5,48977
Marketing Manager,7,Bachelor,Boston,Small,Retail,3.918190486375607,3,126622
Product Manager,0,High School,Austin,Medium,Retail,3.774029092336766,1,72752
UX Designer,8,Bachelor,New York,Large,Healthcare,3.2388720336197556,3,146661
Sales Representative,1,Master,Remote,Large,Retail,4.815375642231583,4,144559
Sales Representative,5,High School,New York,Startup,Manufacturing,3.049496688510718,5,57889
Business Analyst,12,Bachelor,Remote,Large,Finance,1.4436529129071878,2,50473
Finance Analyst,2,High School,San Francisco,Startup,Healthcare,1.3217019326926511,5,31412
Marketing Manager,3,PhD,Remote,Startup,Retail,1.0735064769153557,4,30000
Marketing Manager,3,PhD,Chicago,Large,Technology,2.7116935474570765,1,113015
DevOps Engineer,0,High School,Los Angeles,Large,Finance,2.0929450603283333,2,53011
HR Manager,4,High School,New York,Small,Healthcare,4.580875661386775,2,74144
Marketing Manager,6,Master,New York,Startup,Finance,4.468591434534089,5,195440
Data Scientist,12,Bachelor,Seattle,Large,Manufacturing,4.351370008637581,5,257656
HR Manager,9,PhD,Remote,Small,Retail,4.469112469597492,0,156876
Data Scientist,3,PhD,Boston,Small,Retail,2.190422717857634,2,107806
Sales Representative,6,Bachelor,Atlanta,Startup,Retail,2.7044701769187096,3,39373
HR Manager,8,PhD,New York,Medium,Technology,2.246952237103329,1,99464
Marketing Manager,3,PhD,Remote,Large,Manufacturing,1.3443242124914048,1,54662
Product Manager,0,High School,Chicago,Large,Technology,4.696185174073067,0,107275
Finance Analyst,2,PhD,Atlanta,Large,Manufacturing,3.4637050629665382,5,136721
Data Scientist,9,PhD,Denver,Large,Manufacturing,1.5302095997499592,5,102868
Business Analyst,4,PhD,Los Angeles,Large,Manufacturing,1.8242358266153138,0,77383
HR Manager,6,Bachelor,Remote,Large,Retail,2.8030105100722,1,84417
Marketing Manager,1,Master,San Francisco,Small,Retail,1.2075763117955876,0,44553
HR Manager,16,High School,Atlanta,Startup,Retail,2.087967124912114,2,37668
Marketing Manager,2,Master,Denver,Small,Technology,3.8137855506848273,2,87165
Marketing Manager,5,PhD,Remote,Large,Healthcare,4.6816259281190895,3,157444
Marketing Manager,0,PhD,Remote,Startup,Manufacturing,4.7149256630054115,5,133031
DevOps Engineer,0,PhD,Atlanta,Large,Technology,3.080116333803599,0,129352
Finance Analyst,7,Master,Atlanta,Startup,Retail,2.248621019376484,1,45125
Product Manager,17,Bachelor,Atlanta,Small,Retail,4.682982620496148,5,169117
Product Manager,1,Bachelor,Austin,Startup,Healthcare,4.146539624805058,5,109311
HR Manager,0,High School,Los Angeles,Small,Retail,3.3484476636170517,4,57951
HR Manager,2,Master,New York,Large,Manufacturing,4.338211605791885,1,172865
Marketing Manager,0,Bachelor,Atlanta,Startup,Finance,2.8353214753903124,5,44002
DevOps Engineer,1,High School,Atlanta,Medium,Retail,1.4487793388065082,4,33970
Marketing Manager,6,PhD,Austin,Medium,Healthcare,4.752952478280214,4,187271
DevOps Engineer,13,PhD,Chicago,Small,Finance,3.1360283081413187,3,144619
Marketing Manager,0,High School,Denver,Small,Manufacturing,3.7811622092578125,4,50059
Data Scientist,4,Bachelor,Boston,Small,Manufacturing,2.569169171527173,2,87179
Data Scientist,1,Master,Remote,Small,Manufacturing,1.5429660893698776,2,63411
Sales Representative,0,High School,Remote,Large,Healthcare,2.087527179796095,5,38476
Marketing Manager,1,Bachelor,Atlanta,Medium,Finance,1.1746905182640308,3,30000
Finance Analyst,4,High School,Austin,Small,Manufacturing,1.3503184076338126,1,30000
Business Analyst,0,Bachelor,Los Angeles,Startup,Retail,1.8196764493128734,1,34953
Sales Representative,2,PhD,Boston,Startup,Finance,3.244044524103003,5,82634
HR Manager,0,High School,Chicago,Large,Manufacturing,4.971538947918798,5,120187
UX Designer,1,Master,Seattle,Small,Finance,4.374893236601798,1,144039
Marketing Manager,1,High School,Chicago,Startup,Retail,1.3434682123721675,1,30000
Project Manager,10,PhD,Seattle,Small,Technology,4.369374686649946,2,197610
Data Scientist,6,PhD,Austin,Startup,Manufacturing,3.1452452325849602,2,139048
UX Designer,10,Bachelor,Los Angeles,Large,Retail,3.6412938696532464,3,154291
DevOps Engineer,2,PhD,Boston,Startup,Healthcare,1.5190628803826551,3,56024
UX Designer,1,Bachelor,Seattle,Small,Manufacturing,2.581760908425306,3,70101
Finance Analyst,2,PhD,Atlanta,Small,Technology,4.536486859483955,1,122119
Marketing Manager,0,Bachelor,New York,Large,Retail,2.7014625161738905,1,84685
Product Manager,6,Master,New York,Medium,Retail,1.508453910369283,2,75820
UX Designer,2,Bachelor,Atlanta,Small,Finance,2.2443011423972776,2,50433
Product Manager,1,Bachelor,Los Angeles,Medium,Manufacturing,1.8860788814716467,0,51183
DevOps Engineer,4,Master,San Francisco,Small,Technology,3.747588160378578,0,191610
Sales Representative,2,Bachelor,Remote,Large,Healthcare,4.64411105753764,5,97131
Product Manager,19,Bachelor,Chicago,Startup,Finance,3.9339598321356295,1,134461
Sales Representative,2,Master,Seattle,Medium,Manufacturing,4.374479937970262,5,132290
Data Scientist,4,PhD,New York,Startup,Technology,4.223270650999561,2,159471
Business Analyst,1,High School,Atlanta,Large,Finance,1.0584172123158182,1,30000
Marketing Manager,23,Bachelor,Boston,Large,Technology,1.4974808067759744,5,84366
UX Designer,2,PhD,Boston,Large,Technology,2.6935163449324775,5,127295
Data Scientist,5,High School,Seattle,Small,Finance,1.448358658336311,4,42497
Data Scientist,0,Master,San Francisco,Small,Finance,3.9397390607656706,0,158741
Project Manager,6,Bachelor,Denver,Small,Manufacturing,1.2807497261164489,3,36624
Operations Manager,1,Bachelor,Denver,Small,Finance,2.664967508088816,1,55501
Software Engineer,2,Master,Austin,Medium,Manufacturing,2.5691568424533147,4,88365
Finance Analyst,10,Bachelor,Los Angeles,Large,Technology,3.1737826260148974,3,106220
Sales Representative,17,High School,Los Angeles,Medium,Finance,3.517509755109155,5,96373
Business Analyst,2,High School,Chicago,Small,Manufacturing,4.787825481095451,4,85626
Operations Manager,9,Master,Chicago,Startup,Manufacturing,2.084739195939717,2,65877
Software Engineer,0,Bachelor,Denver,Medium,Healthcare,3.6639379544741453,2,96426
Business Analyst,9,PhD,Seattle,Startup,Manufacturing,1.1403391588977283,2,30448
Finance Analyst,4,Bachelor,New York,Small,Manufacturing,1.004028005548515,5,33554
Sales Representative,3,Master,New York,Medium,Healthcare,1.101432844307411,3,35716
Marketing Manager,11,PhD,Atlanta,Medium,Retail,2.7956470146156507,3,108313
Finance Analyst,9,High School,Seattle,Medium,Finance,3.220052605873323,2,68064
UX Designer,1,High School,New York,Startup,Healthcare,1.0248465862468135,5,30000
Data Scientist,7,PhD,San Francisco,Small,Manufacturing,2.585646161771909,3,163447
Project Manager,0,PhD,Remote,Large,Manufacturing,1.1634267502541182,2,43990
Software Engineer,8,Master,Los Angeles,Large,Finance,3.6131357329286273,1,201207
Software Engineer,5,Bachelor,San Francisco,Small,Technology,3.524928126655793,2,147241
Business Analyst,0,High School,New York,Medium,Healthcare,4.136735952467399,5,98651
Project Manager,5,Bachelor,Remote,Large,Retail,3.1850434744051963,0,128913
Software Engineer,4,High School,Atlanta,Medium,Finance,3.4917993132456555,1,74926
Project Manager,4,Bachelor,Chicago,Small,Finance,2.117677172670215,5,64903
Sales Representative,1,High School,Seattle,Startup,Healthcare,1.3418152726280126,2,30000
UX Designer,1,Bachelor,Seattle,Medium,Manufacturing,3.949224647905115,0,121897
Finance Analyst,7,Master,New York,Startup,Manufacturing,3.4474533334902033,2,130201
Data Scientist,1,High School,Austin,Startup,Retail,4.753327325395137,1,103213
UX Designer,2,Master,New York,Small,Healthcare,4.956903366708993,2,202132
Operations Manager,5,High School,Chicago,Small,Finance,4.389136194565214,3,96859
Marketing Manager,0,High School,Chicago,Startup,Healthcare,4.94248743836709,2,82124
